Athlete_Comp,Metric,Finish,Gender,Temp__Air,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score__1,Judge_7_Score__1,Major_Finalist,Major_Medalist,Nation,Olympic_Finalist,Olympic_Medalist,Temp__Snow,Season,Season_Comp,Round,Wind,age_yrs
CHERKASOVA Marina - RUS - Olympics - 2006 - Qualification 1,73.92,19,Women,-0.1,3.8,3.9,4.2,3.8,4.1,1.6,1.5,0,0,RUS,0,0,-3.5,2006,2006-Olympics,Qualification 1,3.9,48.0
PALAZOT Silvan - FRA - World Cup 4 - 2006 - Qualification,72.91,30,Men,-3.0,3.7,4.2,4.0,3.7,4.0,1.4,1.5,0,0,FRA,0,0,-5.0,2006,2006-World Cup 4,Qualification,3.0,40.0
LAOURA Sandra - FRA - World Cup 10 - 2006 - Qualification,82.27,2,Women,0.0,4.4,4.2,4.3,4.5,4.3,2.2,2.1,1,1,FRA,1,1,-1.0,2006,2006-World Cup 10,Qualification,1.0,40.0
TANNER Warren - CAN - World Cup 4 - 2006 - Qualification,82.27,9,Men,-3.0,4.2,4.3,4.2,4.3,4.4,2.1,2.1,0,0,CAN,0,0,-5.0,2006,2006-World Cup 4,Qualification,3.0,40.0
LAHTELA Juuso - FIN - World Cup 9 - 2006 - Final 1,82.27,10,Men,1.0,4.1,4.3,4.2,4.3,4.1,2.0,2.1,0,0,FIN,0,0,-2.0,2006,2006-World Cup 9,Final 1,2.0,35.0
PEGORARI Mattia - ITA - World Cup 8 - 2006 - Qualification,77.76,22,Men,-2.0,4.1,4.4,4.2,4.3,4.4,2.0,2.0,0,0,ITA,0,0,-4.0,2006,2006-World Cup 8,Qualification,2.0,37.0
BJOERNLUND Jesper - SWE - World Cup 11 - 2006 - Final 1,85.79,8,Men,-2.0,4.6,4.4,4.4,4.4,4.5,2.3,2.0,1,0,SWE,1,0,-6.0,2006,2006-World Cup 11,Final 1,1.0,35.0
MOREAU Marc Andre - CAN - World Cup 6 - 2006 - Qualification,81.81,7,Men,-3.0,4.1,4.3,4.6,4.3,4.4,2.0,2.1,1,0,CAN,1,0,-4.0,2006,2006-World Cup 6,Qualification,1.0,38.0
RODIONOVA Yuliya - KAZ - World Cup 7 - 2006 - Qualification,70.21,24,Women,-1.0,3.8,3.7,3.1,3.7,3.8,1.5,1.5,0,0,KAZ,0,0,-4.0,2006,2006-World Cup 7,Qualification,1.0,30.0
ROBICHAUD Audrey - CAN - World Cup 2 - 2006 - Qualification,69.63,11,Women,-8.0,3.6,3.3,3.9,3.6,3.5,2.2,2.2,0,0,CAN,0,0,-2.0,2006,2006-World Cup 2,Qualification,2.0,32.0
KUWABARA Ryuji - JPN - World Cup 10 - 2006 - Qualification,39.07,28,Men,0.0,2.0,2.0,1.7,2.0,1.7,1.5,1.7,0,0,JPN,0,0,-1.0,2006,2006-World Cup 10,Qualification,1.0,32.0
BLOECHL Gerhard - GER - World Cup 4 - 2006 - Final 1,52.08,12,Men,2.0,2.1,2.7,2.4,1.3,2.2,2.1,2.2,0,0,GER,0,0,-1.0,2006,2006-World Cup 4,Final 1,1.0,39.0
RICHARDS Kristi - CAN - World Cup 7 - 2006 - Qualification,75.71,13,Women,-1.0,4.1,4.0,3.9,4.1,4.1,1.6,1.6,0,0,CAN,0,0,-4.0,2006,2006-World Cup 7,Qualification,1.0,39.0
ROBERTSON Michael - AUS - World Cup 4 - 2006 - Qualification,51.76,38,Men,-3.0,2.5,2.4,2.4,2.8,2.3,2.3,2.0,0,0,AUS,0,0,-5.0,2006,2006-World Cup 4,Qualification,3.0,38.0
NIOL Laurent - FRA - World Cup 1 - 2006 - Qualification,75.71,21,Men,-5.0,3.9,3.8,4.3,3.9,4.2,2.0,1.9,0,0,FRA,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,47.0
BEGG SMITH Jason - AUS - Olympics - 2006 - Qualification 1,68.99,29,Men,1.3,3.7,3.7,3.9,3.6,4.0,1.5,1.5,0,0,AUS,0,0,-1.0,2006,2006-Olympics,Qualification 1,0.4,40.0
RICHARDS Kristi - CAN - World Cup 4 - 2006 - Qualification,72.64,12,Women,-3.0,3.8,3.1,3.8,3.8,3.7,1.9,2.0,0,0,CAN,0,0,-5.0,2006,2006-World Cup 4,Qualification,3.0,39.0
BORMOLINI Walter - ITA - World Cup 4 - 2006 - Qualification,72.64,31,Men,-3.0,3.9,3.9,3.7,3.9,4.0,1.4,1.4,0,0,ITA,0,0,-5.0,2006,2006-World Cup 4,Qualification,3.0,34.0
LUUSUA Tapio - FIN - World Cup 6 - 2006 - Final 1,85.92,3,Men,1.0,4.6,4.6,4.5,4.4,4.5,1.9,1.9,1,0,FIN,1,0,-4.0,2006,2006-World Cup 6,Final 1,1.0,39.0
VALINTEEV Artem - RUS - Olympics - 2006 - Qualification 1,73.63,25,Men,1.3,4.1,4.3,4.1,3.8,4.0,1.7,1.6,0,0,RUS,0,0,-1.0,2006,2006-Olympics,Qualification 1,0.4,37.0
HEIL Jennifer - CAN - World Cup 7 - 2006 - Qualification,88.43,1,Women,-1.0,4.7,4.5,4.6,4.7,4.5,2.3,2.3,1,1,CAN,1,1,-4.0,2006,2006-World Cup 7,Qualification,1.0,37.0
MARBLER Margarita - AUT - World Cup 5 - 2006 - Qualification,79.23,6,Women,3.0,4.4,4.2,4.6,4.5,4.0,1.6,1.8,1,0,AUT,1,0,-1.0,2006,2006-World Cup 5,Qualification,1.0,45.0
HEIL Jennifer - CAN - World Cup 2 - 2006 - Qualification,78.51,1,Women,-8.0,4.2,4.0,4.1,4.3,4.0,2.2,2.3,1,1,CAN,1,1,-2.0,2006,2006-World Cup 2,Qualification,2.0,37.0
STARK Christoph - GER - Olympics - 2006 - Qualification 1,80.8,12,Men,1.3,4.2,4.4,4.6,4.5,4.4,1.7,1.9,0,0,GER,0,0,-1.0,2006,2006-Olympics,Qualification 1,0.4,40.0
BAHRKE Shannon - USA - Olympics - 2006 - Final 1,77.65,10,Women,-3.3,4.6,4.0,4.0,4.3,4.3,1.2,1.2,1,1,USA,1,1,-5.9,2006,2006-Olympics,Final 1,1.7,40.0
VOGTLI Jillian Rachell - USA - Olympics - 2006 - Final 1,77.65,11,Women,-3.3,4.4,4.1,4.2,4.2,4.4,1.5,1.5,0,0,USA,0,0,-5.9,2006,2006-Olympics,Final 1,1.7,47.0
MORSE Michael - USA - World Cup 4 - 2006 - Qualification,74.29,21,Men,-3.0,4.2,3.7,3.9,4.4,4.0,1.7,1.8,0,0,USA,0,0,-5.0,2006,2006-World Cup 4,Qualification,3.0,39.0
BABIC David - USA - World Cup 6 - 2006 - Qualification,38.96,36,Men,-3.0,1.9,2.4,1.8,2.3,1.7,1.3,1.4,0,0,USA,0,0,-4.0,2006,2006-World Cup 6,Qualification,1.0,41.0
KERFOOT Sylvia - CAN - World Cup 3 - 2006 - Qualification,68.85,24,Women,-10.0,3.6,4.0,3.6,3.9,3.9,1.3,1.2,0,0,CAN,0,0,-1.0,2006,2006-World Cup 3,Qualification,1.0,43.0
OCHS Pierre - FRA - World Cup 10 - 2006 - Qualification,37.63,29,Men,0.0,2.5,1.0,1.5,1.7,2.0,1.3,1.2,0,0,FRA,0,0,-1.0,2006,2006-World Cup 10,Qualification,1.0,36.0
VOGTLI Jillian Rachell - USA - World Cup 1 - 2006 - Qualification,76.24,6,Women,-4.0,4.2,4.2,4.1,4.2,3.9,1.3,1.7,0,0,USA,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,47.0
COOPER Ramone - AUS - World Cup 8 - 2006 - Qualification,76.24,24,Men,-2.0,4.1,4.3,4.2,4.3,4.2,1.4,1.2,0,0,AUS,0,0,-4.0,2006,2006-World Cup 8,Qualification,2.0,32.0
BILODEAU Alex - CAN - World Cup 3 - 2006 - Final 1,92.43,1,Men,-7.0,4.7,4.6,4.7,4.6,4.7,2.4,2.4,1,1,CAN,1,1,-1.0,2006,2006-World Cup 3,Final 1,1.0,33.0
JOUVAL Marie - FRA - World Cup 8 - 2006 - Qualification,71.12,15,Women,-2.0,3.9,3.4,3.4,2.8,3.5,1.6,1.7,0,0,FRA,0,0,-4.0,2006,2006-World Cup 8,Qualification,1.0,40.0
MAYER Travis - USA - World Cup 3 - 2006 - Final 1,90.51,4,Men,-7.0,4.5,4.8,4.7,4.9,4.8,2.2,2.1,1,1,USA,1,1,-1.0,2006,2006-World Cup 3,Final 1,1.0,38.0
PRESTON Tim - USA - World Cup 10 - 2006 - Qualification,45.52,25,Men,0.0,1.3,1.2,1.8,1.9,1.6,2.5,2.5,0,0,USA,0,0,-1.0,2006,2006-World Cup 10,Qualification,1.0,37.0
ROUSSEAU Pierre Alexandre - CAN - World Cup 7 - 2006 - Qualification,58.03,43,Men,-1.0,3.0,3.1,3.1,3.3,3.0,2.1,2.0,1,0,CAN,1,0,-4.0,2006,2006-World Cup 7,Qualification,1.0,41.0
SHANLEY Laurel - USA - World Cup 4 - 2006 - Qualification,68.69,18,Women,-3.0,3.7,3.7,3.6,3.5,3.4,1.0,1.2,0,0,USA,0,0,-5.0,2006,2006-World Cup 4,Qualification,3.0,37.0
KITTSTEIN Jenny - GER - World Cup 2 - 2006 - Qualification,65.36,19,Women,-8.0,3.9,3.4,3.5,3.5,3.4,2.0,1.8,0,0,GER,0,0,-2.0,2006,2006-World Cup 2,Qualification,2.0,40.0
ITO Miki - JPN - World Cup 6 - 2006 - Qualification,73.84,13,Women,-3.0,4.0,3.9,3.5,3.9,4.1,1.4,1.7,1,1,JPN,0,0,-4.0,2006,2006-World Cup 6,Qualification,1.0,33.0
ST.PIERRE Stephanie - CAN - World Cup 2 - 2006 - Final 1,73.84,6,Women,-8.0,3.8,4.1,3.9,4.0,3.8,2.0,1.7,0,0,CAN,0,0,-2.0,2006,2006-World Cup 2,Final 1,8.0,35.0
UEMURA Aiko - JPN - World Cup 3 - 2006 - Final 1,55.04,15,Women,-7.0,3.3,1.6,2.3,2.5,2.9,0.6,0.4,1,1,JPN,1,0,-1.0,2006,2006-World Cup 3,Final 1,1.0,41.0
FORTKORD Fredrik - SWE - World Cup 1 - 2006 - Qualification,75.65,25,Men,-5.0,4.2,4.2,4.0,4.3,4.0,1.6,1.3,0,0,SWE,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,41.0
BEGG SMITH Dale - AUS - Olympics - 2006 - Final 1,90.72,1,Men,1.4,4.8,4.9,4.8,4.8,4.9,2.3,2.2,1,1,AUS,1,1,-0.5,2006,2006-Olympics,Final 1,1.4,35.0
VACULIK Lukas - CZE - World Cup 1 - 2006 - Qualification,66.96,43,Men,-5.0,3.8,3.7,3.8,3.7,3.5,1.5,1.2,0,0,CZE,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,34.0
VOLKOV Andrey - RUS - World Cup 4 - 2006 - Final 1,22.27,15,Men,2.0,1.5,1.6,0.6,0.5,1.5,2.3,2.3,0,0,RUS,0,0,-1.0,2006,2006-World Cup 4,Final 1,1.0,34.0
WEBER Grischa - GER - World Cup 9 - 2006 - Qualification,82.56,17,Men,5.0,4.4,4.5,4.5,4.1,4.4,2.4,2.4,0,0,GER,0,0,-1.0,2006,2006-World Cup 9,Qualification,2.0,41.0
WONG Chris - CAN - World Cup 1 - 2006 - Final 1,82.56,8,Men,-2.0,4.2,4.4,4.5,4.2,4.4,2.4,2.5,0,0,CAN,0,0,-1.0,2006,2006-World Cup 1,Final 1,4.0,39.0
SNYDERMAN Kayla - USA - World Cup 6 - 2006 - Qualification,66.32,21,Women,-3.0,3.7,3.6,3.4,3.7,3.7,0.8,1.1,0,0,USA,0,0,-4.0,2006,2006-World Cup 6,Qualification,1.0,32.0
DAWSON Toby - USA - World Cup 2 - 2006 - Qualification,78.11,12,Men,-8.0,4.1,4.1,4.1,4.2,4.2,2.3,2.1,1,1,USA,1,1,-2.0,2006,2006-World Cup 2,Qualification,4.0,42.0
WESTERLUND Luke - USA - World Cup 5 - 2006 - Qualification,78.11,18,Men,4.0,4.6,4.4,4.5,4.2,4.2,1.8,1.6,0,0,USA,0,0,-1.0,2006,2006-World Cup 5,Qualification,1.0,43.0
MOREAU Marc Andre - CAN - World Cup 2 - 2006 - Qualification,71.6,27,Men,-8.0,3.8,3.9,3.7,3.8,4.2,1.7,2.1,1,0,CAN,1,0,-2.0,2006,2006-World Cup 2,Qualification,4.0,38.0
BORMOLINI Walter - ITA - World Cup 1 - 2006 - Qualification,71.6,38,Men,-5.0,3.9,3.9,3.7,3.6,3.8,1.6,1.7,0,0,ITA,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,34.0
KYLLOENEN Harri - FIN - World Cup 2 - 2006 - Qualification,54.11,46,Men,-8.0,3.0,3.1,1.8,1.9,2.5,1.1,1.3,0,0,FIN,0,0,-2.0,2006,2006-World Cup 2,Qualification,4.0,32.0
KJELLIN Sara - SWE - World Cup 8 - 2006 - Qualification,73.01,13,Women,-2.0,3.6,3.8,3.7,3.2,3.1,2.1,2.2,1,0,SWE,1,0,-4.0,2006,2006-World Cup 8,Qualification,1.0,43.0
VACULIK Lukas - CZE - World Cup 2 - 2006 - Qualification,32.91,59,Men,-8.0,1.8,1.3,1.7,1.2,0.4,1.6,1.7,0,0,CZE,0,0,-2.0,2006,2006-World Cup 2,Qualification,4.0,34.0
RONKAINEN Mikko - FIN - World Cup 2 - 2006 - Final 1,68.4,12,Men,-8.0,3.6,4.0,3.5,3.6,4.2,1.4,1.8,1,1,FIN,1,1,-2.0,2006,2006-World Cup 2,Final 1,6.0,42.0
TRAA Kari - NOR - World Cup 9 - 2006 - Qualification,86.56,4,Women,5.0,4.5,4.5,4.5,4.3,4.3,2.1,2.1,1,1,NOR,1,1,-1.0,2006,2006-World Cup 9,Qualification,2.0,46.0
ROBERTSON Shelly - USA - World Cup 11 - 2006 - Final 1,86.56,6,Women,-2.0,4.5,4.3,4.4,4.3,4.4,2.1,2.3,0,0,USA,0,0,-6.0,2006,2006-World Cup 11,Final 1,1.0,41.0
ST.PIERRE Stephanie - CAN - World Cup 6 - 2006 - Qualification,75.84,8,Women,-3.0,4.0,3.9,4.1,4.0,3.9,1.7,1.7,0,0,CAN,0,0,-4.0,2006,2006-World Cup 6,Qualification,1.0,35.0
KJELLIN Sara - SWE - World Cup 1 - 2006 - Final  1,81.25,3,Women,-2.0,4.1,4.3,4.1,4.2,3.8,2.1,1.8,1,0,SWE,1,0,-1.0,2006,2006-World Cup 1,Final  1,3.0,43.0
OZAKI Kai - JPN - World Cup 3 - 2006 - Qualification,81.25,19,Men,-10.0,4.3,4.2,4.4,4.5,4.4,1.6,1.6,0,0,JPN,0,0,-1.0,2006,2006-World Cup 3,Qualification,1.0,33.0
KURYLOWICZ Elisa - CAN - World Cup 1 - 2006 - Qualification,74.69,10,Women,-4.0,4.2,3.8,4.1,4.0,3.7,1.8,1.8,0,0,CAN,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,39.0
KEARNEY Hannah - USA - World Cup 2 - 2006 - Qualification,49.71,30,Women,-8.0,2.1,2.1,2.3,2.8,2.2,0.6,0.5,1,1,USA,1,1,-2.0,2006,2006-World Cup 2,Qualification,2.0,34.0
RYBALOVA Darya - KAZ - Olympics - 2006 - Final 1,63.33,24,Women,-3.3,3.3,3.7,3.1,3.4,3.4,1.4,1.4,0,0,KAZ,0,0,-5.9,2006,2006-Olympics,Final 1,1.7,32.0
BLOECHL Gerhard - GER - World Cup 10 - 2006 - Qualification,42.77,26,Men,0.0,1.8,1.9,2.0,2.2,2.1,2.2,2.1,0,0,GER,0,0,-1.0,2006,2006-World Cup 10,Qualification,1.0,39.0
STARK Christoph - GER - World Cup 1 - 2006 - Qualification,42.77,53,Men,-5.0,2.0,1.6,1.6,2.5,0.5,1.5,1.4,0,0,GER,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,40.0
VOGTLI Jillian Rachell - USA - World Cup 6 - 2006 - Final 1,83.87,3,Women,1.0,4.7,4.6,4.6,4.4,4.5,1.9,1.7,0,0,USA,0,0,-4.0,2006,2006-World Cup 6,Final 1,1.0,47.0
ROBICHAUD Audrey - CAN - World Cup 5 - 2006 - Final 1,79.36,6,Women,4.0,4.0,4.3,4.0,4.0,4.3,2.0,2.2,0,0,CAN,0,0,-1.0,2006,2006-World Cup 5,Final 1,1.0,32.0
WONG Chris - CAN - World Cup 4 - 2006 - Qualification,80.51,12,Men,-3.0,4.0,4.3,4.3,4.5,4.2,1.6,1.7,0,0,CAN,0,0,-5.0,2006,2006-World Cup 4,Qualification,3.0,39.0
THERRIEN Jean Francois - CAN - World Cup 6 - 2006 - Qualification,78.8,15,Men,-3.0,4.3,4.4,4.6,4.3,4.1,1.5,1.8,0,0,CAN,0,0,-4.0,2006,2006-World Cup 6,Qualification,1.0,39.0
BLOECHL Gerhard - GER - World Cup 5 - 2006 - Qualification,78.8,14,Men,4.0,4.4,4.2,4.3,4.4,4.1,1.7,1.6,0,0,GER,0,0,-1.0,2006,2006-World Cup 5,Qualification,1.0,39.0
KEARNEY Hannah - USA - World Cup 7 - 2006 - Qualification,78.59,5,Women,-1.0,4.3,4.2,3.6,4.0,4.1,2.1,2.2,1,1,USA,1,1,-4.0,2006,2006-World Cup 7,Qualification,1.0,34.0
GALLI Simone - ITA - Olympics - 2006 - Qualification 1,75.01,21,Men,1.3,3.9,4.0,4.2,4.3,4.1,1.7,1.8,0,0,ITA,0,0,-1.0,2006,2006-Olympics,Qualification 1,0.4,42.0
BOULANGEAT Alizee - FRA - World Cup 1 - 2006 - Qualification,35.25,34,Women,-4.0,2.2,1.7,1.8,1.8,1.5,0.7,0.4,0,0,FRA,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,32.0
LUUSUA Tapio - FIN - World Cup 2 - 2006 - Qualification,78.51,13,Men,-8.0,4.3,4.3,4.1,4.0,4.3,2.0,1.8,1,0,FIN,1,0,-2.0,2006,2006-World Cup 2,Qualification,4.0,39.0
PARRAVICINI Mariangela Fabia - ITA - World Cup 3 - 2006 - Qualification,39.04,33,Women,-10.0,1.4,1.9,2.2,1.2,1.3,1.1,1.2,0,0,ITA,0,0,-1.0,2006,2006-World Cup 3,Qualification,1.0,34.0
VOGTLI Jillian Rachell - USA - World Cup 6 - 2006 - Qualification,79.44,3,Women,-3.0,4.6,4.4,4.4,4.4,4.3,1.4,1.3,0,0,USA,0,0,-4.0,2006,2006-World Cup 6,Qualification,1.0,47.0
WESTERLUND Luke - USA - World Cup 1 - 2006 - Qualification,79.44,13,Men,-5.0,4.4,4.2,4.2,4.3,4.0,2.3,2.2,0,0,USA,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,43.0
KJELLIN Sara - SWE - World Cup 1 - 2006 - Qualification,73.25,12,Women,-4.0,3.7,3.5,4.0,3.7,3.7,2.0,1.7,1,0,SWE,1,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,43.0
FISHER Nick - AUS - World Cup 1 - 2006 - Qualification,73.25,32,Men,-5.0,3.8,3.7,3.9,3.8,3.8,1.9,2.0,0,0,AUS,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,39.0
MUSTONEN Sami - FIN - Olympics - 2006 - Qualification 1,73.25,22,Men,1.3,4.0,3.8,3.8,4.0,4.1,1.5,1.7,0,0,FIN,0,0,-1.0,2006,2006-Olympics,Qualification 1,0.4,43.0
LAHTELA Janne - FIN - Olympics - 2006 - Qualification 1,80.85,10,Men,1.3,4.3,4.4,4.1,4.5,4.4,2.0,2.2,1,1,FIN,1,1,-1.0,2006,2006-Olympics,Qualification 1,0.4,46.0
GARDNER Landon - USA - World Cup 10 - 2006 - Qualification,80.85,6,Men,0.0,4.5,4.4,4.4,4.2,4.0,2.1,2.1,0,0,USA,0,0,-1.0,2006,2006-World Cup 10,Qualification,1.0,35.0
BABIC David - USA - World Cup 2 - 2006 - Qualification,32.35,61,Men,-8.0,1.9,1.3,1.5,1.5,0.5,1.8,1.5,0,0,USA,0,0,-2.0,2006,2006-World Cup 2,Qualification,4.0,41.0
CABRAL Travis Antone - USA - World Cup 4 - 2006 - Final 1,88.08,5,Men,2.0,4.7,4.6,4.5,4.8,4.6,1.9,2.0,0,0,USA,0,0,-1.0,2006,2006-World Cup 4,Final 1,1.0,37.0
BAHRKE Shannon - USA - World Cup 5 - 2006 - Final 1,81.01,5,Women,4.0,4.6,4.4,4.6,4.4,4.3,1.4,1.5,1,1,USA,1,1,-1.0,2006,2006-World Cup 5,Final 1,1.0,40.0
MOREAU Marc Andre - CAN - World Cup 3 - 2006 - Final 1,81.01,14,Men,-7.0,4.4,4.4,4.2,4.3,4.4,1.5,1.6,1,0,CAN,1,0,-1.0,2006,2006-World Cup 3,Final 1,1.0,38.0
BABIC David - USA - World Cup 9 - 2006 - Final 1,86.96,4,Men,1.0,4.4,4.5,4.3,4.5,4.5,2.5,2.5,0,0,USA,0,0,-2.0,2006,2006-World Cup 9,Final 1,2.0,41.0
BAHRKE Shannon - USA - World Cup 8 - 2006 - Qualification,80.35,8,Women,-2.0,4.3,4.3,4.1,4.2,4.3,1.5,1.5,1,1,USA,1,1,-4.0,2006,2006-World Cup 8,Qualification,1.0,40.0
KJELLIN Sara - SWE - World Cup 10 - 2006 - Qualification,80.35,3,Women,0.0,4.3,4.4,4.2,4.2,4.2,1.8,1.7,1,0,SWE,1,0,-1.0,2006,2006-World Cup 10,Qualification,1.0,43.0
LUUSUA Tapio - FIN - World Cup 1 - 2006 - Qualification,80.35,10,Men,-5.0,4.5,4.1,4.3,4.2,4.6,1.6,1.6,1,0,FIN,1,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,39.0
BAHRKE Shannon - USA - World Cup 9 - 2006 - Qualification,81.15,13,Women,5.0,4.3,4.4,4.3,4.2,4.4,1.7,1.5,1,1,USA,1,1,-1.0,2006,2006-World Cup 9,Qualification,2.0,40.0
THERRIEN Jean Francois - CAN - World Cup 2 - 2006 - Qualification,81.15,7,Men,-8.0,4.5,3.8,4.6,4.1,4.4,1.6,1.7,0,0,CAN,0,0,-2.0,2006,2006-World Cup 2,Qualification,4.0,39.0
UENO Osamu - JPN - World Cup 11 - 2006 - Final 1,81.15,10,Men,-2.0,3.5,4.4,4.1,4.2,3.9,2.2,2.0,0,0,JPN,0,0,-6.0,2006,2006-World Cup 11,Final 1,1.0,37.0
CUNIK Tomas - SVK - World Cup 1 - 2006 - Qualification,37.01,57,Men,-5.0,1.9,2.0,2.2,1.8,2.0,1.4,1.4,0,0,SVK,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,32.0
KAFFKA Marina - GER - World Cup 5 - 2006 - Qualification,69.2,24,Women,3.0,3.9,4.3,3.8,4.0,3.5,1.2,0.9,0,0,GER,0,0,-1.0,2006,2006-World Cup 5,Qualification,1.0,33.0
CHERKASOVA Marina - RUS - World Cup 7 - 2006 - Qualification,69.2,23,Women,-1.0,3.3,3.4,3.5,3.4,3.6,1.9,1.7,0,0,RUS,0,0,-4.0,2006,2006-World Cup 7,Qualification,1.0,48.0
KERFOOT Sylvia - CAN - World Cup 5 - 2006 - Final 1,69.2,12,Women,4.0,3.5,3.1,3.3,3.4,3.3,1.9,1.7,0,0,CAN,0,0,-1.0,2006,2006-World Cup 5,Final 1,1.0,43.0
BEGG SMITH Dale - AUS - World Cup 11 - 2006 - Final 1,91.17,1,Men,-2.0,4.9,4.7,4.8,4.8,4.7,2.4,2.5,1,1,AUS,1,1,-6.0,2006,2006-World Cup 11,Final 1,1.0,35.0
TRAA Kari - NOR - World Cup 9 - 2006 - Final 1,89.81,2,Women,1.0,4.7,4.5,4.5,4.4,4.5,2.0,2.1,1,1,NOR,1,1,-2.0,2006,2006-World Cup 9,Final 1,2.0,46.0
BOSIA Claudio - ITA - World Cup 7 - 2006 - Qualification,69.04,31,Men,-1.0,3.9,3.5,3.8,3.9,4.1,1.5,1.5,0,0,ITA,0,0,-4.0,2006,2006-World Cup 7,Qualification,1.0,37.0
KITTSTEIN Jenny - GER - World Cup 4 - 2006 - Qualification,65.97,24,Women,-3.0,3.5,3.7,3.5,3.5,3.8,1.4,1.6,0,0,GER,0,0,-5.0,2006,2006-World Cup 4,Qualification,3.0,40.0
MORSE Michael - USA - World Cup 6 - 2006 - Qualification,79.49,10,Men,-3.0,3.9,4.0,3.8,4.1,4.0,2.1,2.1,0,0,USA,0,0,-4.0,2006,2006-World Cup 6,Qualification,1.0,39.0
KAFFKA Marina - GER - World Cup 1 - 2006 - Qualification,67.12,22,Women,-4.0,3.9,3.7,3.6,4.0,3.6,2.2,1.9,0,0,GER,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,33.0
BATES Simon - GBR - World Cup 1 - 2006 - Qualification,67.12,42,Men,-5.0,3.7,3.7,3.8,3.5,3.7,1.4,1.7,0,0,GBR,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,43.0
COLAS Guilbaut - FRA - World Cup 8 - 2006 - Final 1,81.65,9,Men,-3.0,3.9,4.2,4.5,4.2,4.1,1.8,1.9,1,0,FRA,1,0,-5.0,2006,2006-World Cup 8,Final 1,1.0,37.0
ST.PIERRE Stephanie - CAN - World Cup 7 - 2006 - Final 1,81.65,5,Women,-2.0,4.3,4.0,4.2,4.3,4.3,2.0,2.0,0,0,CAN,0,0,-4.0,2006,2006-World Cup 7,Final 1,1.0,35.0
VOLKOV Andrey - RUS - World Cup 5 - 2006 - Final 1,81.65,10,Men,4.0,4.6,4.3,4.2,4.4,4.4,1.7,2.0,0,0,RUS,0,0,-1.0,2006,2006-World Cup 5,Final 1,1.0,34.0
BOSIA Claudio - ITA - World Cup 3 - 2006 - Qualification,66.69,39,Men,-10.0,3.8,3.9,3.8,4.0,3.8,1.1,1.1,0,0,ITA,0,0,-1.0,2006,2006-World Cup 3,Qualification,1.0,37.0
BAHRKE Shannon - USA - World Cup 5 - 2006 - Qualification,76.37,10,Women,3.0,4.4,3.9,4.4,4.2,4.1,1.6,1.4,1,1,USA,1,1,-1.0,2006,2006-World Cup 5,Qualification,1.0,40.0
TRAA Kari - NOR - World Cup 2 - 2006 - Qualification,76.37,4,Women,-8.0,4.2,4.2,4.2,4.2,3.8,1.6,1.7,1,1,NOR,1,1,-2.0,2006,2006-World Cup 2,Qualification,2.0,46.0
SHANLEY Laurel - USA - World Cup 1 - 2006 - Final  1,76.37,9,Women,-2.0,4.0,4.1,4.3,3.9,4.1,1.3,1.3,0,0,USA,0,0,-1.0,2006,2006-World Cup 1,Final  1,3.0,37.0
SCHRAUDOLF Marie Therese - GER - World Cup 2 - 2006 - Qualification,57.68,26,Women,-8.0,3.6,3.3,3.1,3.0,2.9,1.2,1.5,0,0,GER,0,0,-2.0,2006,2006-World Cup 2,Qualification,2.0,32.0
TSUKITA Yugo - JPN - World Cup 10 - 2006 - Final 1,57.68,15,Men,12.0,2.5,3.0,3.0,3.2,3.5,1.3,1.3,0,0,JPN,0,0,0.0,2006,2006-World Cup 10,Final 1,1.0,44.0
BEDNARIK Nina - SLO - World Cup 2 - 2006 - Qualification,58.37,25,Women,-8.0,3.1,3.5,2.9,3.4,3.0,1.2,1.4,0,0,SLO,0,0,-2.0,2006,2006-World Cup 2,Qualification,2.0,38.0
KJELLIN Sara - SWE - World Cup 9 - 2006 - Qualification,80.08,14,Women,5.0,4.2,4.3,3.9,4.0,4.1,1.9,2.0,1,0,SWE,1,0,-1.0,2006,2006-World Cup 9,Qualification,2.0,43.0
LUUSUA Tapio - FIN - World Cup 2 - 2006 - Final 1,80.08,6,Men,-8.0,4.0,4.3,4.4,4.2,4.4,1.8,1.7,1,0,FIN,1,0,-2.0,2006,2006-World Cup 2,Final 1,6.0,39.0
