Athlete_Comp,Metric,Finish,Gender,Temp__Air,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score__1,Judge_7_Score__1,Major_Finalist,Major_Medalist,Nation,Olympic_Finalist,Olympic_Medalist,Temp__Snow,Season,Season_Comp,Round,Wind,age_yrs
SOAR Hannah - USA - North American Cup 4 - 2015 - Final 1,67.88,14,Women,,13.5,13.8,12.2,13.3,12.7,7.5,8.5,0,0,USA,0,0,,2015,2015-North American Cup 4,Final 1,,21.0
GOSSELIN Pier Alexandre - CAN - North American Cup 2 - 2015 - Qualification 1,58.61,38,Men,,13.0,11.0,13.4,13.1,11.3,7.0,7.1,0,0,CAN,0,0,,2015,2015-North American Cup 2,Qualification 1,,23.0
CHALIFOUR Laurence - CAN - North American Cup 3 - 2015 - Qualification 1,46.76,25,Women,,6.8,9.6,8.4,9.3,8.4,4.9,4.5,0,0,CAN,0,0,,2015,2015-North American Cup 3,Qualification 1,,24.0
BAILEY Hunter - USA - North American Cup 3 - 2015 - Qualification 1,65.46,24,Men,,13.1,12.5,13.1,15.5,13.9,6.1,6.0,0,0,USA,0,0,,2015,2015-North American Cup 3,Qualification 1,,24.0
FUJIKI Goshin - JPN - North American Cup 1 - 2015 - Qualification 1,74.75,18,Men,,15.1,15.5,16.8,16.4,15.3,8.0,8.1,0,0,JPN,0,0,,2015,2015-North American Cup 1,Qualification 1,,23.0
ANDRINGA Jesse - USA - North American Cup 3 - 2015 - Qualification 1,63.25,30,Men,,12.3,12.4,14.7,13.2,13.2,4.5,5.4,0,0,USA,0,0,,2015,2015-North American Cup 3,Qualification 1,,23.0
JOHNSON Tess - USA - North American Cup 4 - 2015 - Qualification 1,65.5,16,Women,,14.5,13.5,11.0,11.9,8.5,7.8,7.6,0,0,USA,0,0,,2015,2015-North American Cup 4,Qualification 1,,20.0
BAILEY Hunter - USA - North American Cup 1 - 2015 - Final 1,69.19,12,Men,,13.5,14.1,11.7,13.4,16.3,7.8,7.0,0,0,USA,0,0,,2015,2015-North American Cup 1,Final 1,,24.0
CHAPMAN DAVIES Rohan - AUS - North American Cup 2 - 2015 - Qualification 1,80.45,1,Men,,17.8,17.1,16.4,17.6,18.0,7.0,7.7,0,0,AUS,0,0,,2015,2015-North American Cup 2,Qualification 1,,29.0
ZAUMSEIL Kealey - USA - North American Cup 2 - 2015 - Qualification 1,63.26,17,Women,,14.0,12.5,11.6,12.4,13.2,7.1,7.8,0,0,USA,0,0,,2015,2015-North American Cup 2,Qualification 1,,24.0
PARKER Kyle - CAN - North American Cup 3 - 2015 - Qualification 1,48.67,45,Men,,10.4,11.6,9.6,8.6,8.7,4.0,3.9,0,0,CAN,0,0,,2015,2015-North American Cup 3,Qualification 1,,22.0
LESEUR Matthew - BER - North American Cup 1 - 2015 - Qualification 1,40.04,38,Men,,7.3,7.0,5.5,8.7,3.5,5.2,6.1,0,0,BER,0,0,,2015,2015-North American Cup 1,Qualification 1,,22.0
BOCKHAHN Carson - USA - North American Cup 2 - 2015 - Qualification 1,65.96,29,Men,,15.0,13.8,11.9,13.3,13.8,6.0,5.2,0,0,USA,0,0,,2015,2015-North American Cup 2,Qualification 1,,28.0
LAMBERT Clare - CAN - North American Cup 1 - 2015 - Qualification 1,64.14,15,Women,,12.2,13.7,13.2,13.6,13.0,6.8,7.4,0,0,CAN,0,0,,2015,2015-North American Cup 1,Qualification 1,,26.0
PARK Anna - USA - North American Cup 4 - 2015 - Qualification 1,56.33,28,Women,,10.7,11.8,10.7,8.0,7.9,6.9,6.9,0,0,USA,0,0,,2015,2015-North American Cup 4,Qualification 1,,23.0
GELINAS Marc Antoine - CAN - North American Cup 4 - 2015 - Qualification 1,64.31,41,Men,,12.3,12.0,10.0,12.6,10.9,8.1,8.6,0,0,CAN,0,0,,2015,2015-North American Cup 4,Qualification 1,,25.0
COHEN Gabriel - USA - North American Cup 1 - 2015 - Final 2,44.96,6,Men,,7.0,6.0,7.9,2.4,6.5,8.3,7.9,0,0,USA,0,0,,2015,2015-North American Cup 1,Final 2,,27.0
DZIEMIAN Nessa - USA - North American Cup 3 - 2015 - Final 2,70.82,1,Women,,12.6,14.1,13.1,13.0,14.8,6.0,6.3,0,0,USA,0,0,,2015,2015-North American Cup 3,Final 2,,26.0
DUMAIS Laurent - CAN - North American Cup 4 - 2015 - Qualification 1,26.74,51,Men,,5.9,4.4,6.0,1.6,2.7,8.6,9.2,0,0,CAN,0,0,,2015,2015-North American Cup 4,Qualification 1,,24.0
PAWLIK Brayden - CAN - North American Cup 1 - 2015 - Qualification 1,21.38,44,Men,,3.0,5.0,1.8,3.2,3.5,5.4,4.1,0,0,CAN,0,0,,2015,2015-North American Cup 1,Qualification 1,,28.0
PERRY Bruce - USA - North American Cup 4 - 2015 - Qualification 1,83.59,3,Men,,16.8,17.8,16.9,15.7,17.6,9.2,9.3,0,0,USA,0,0,,2015,2015-North American Cup 4,Qualification 1,,25.0
SHAVER Morgan - USA - North American Cup 4 - 2015 - Qualification 1,34.61,37,Women,,0.6,6.3,7.0,4.0,2.3,3.0,3.2,0,0,USA,0,0,,2015,2015-North American Cup 4,Qualification 1,,25.0
TULLY Troy - USA - North American Cup 1 - 2015 - Final 1,83.73,2,Men,,17.0,17.7,17.2,18.1,18.4,8.4,8.1,0,0,USA,0,0,,2015,2015-North American Cup 1,Final 1,,28.0
BOURRET Austin - USA - North American Cup 1 - 2015 - Qualification 1,78.86,8,Men,,17.5,17.0,16.7,17.5,16.4,7.8,8.3,0,0,USA,0,0,,2015,2015-North American Cup 1,Qualification 1,,29.0
GRUNDON S J - USA - North American Cup 3 - 2015 - Qualification 1,52.99,21,Women,,9.9,10.5,11.1,12.1,10.5,4.2,4.2,0,0,USA,0,0,,2015,2015-North American Cup 3,Qualification 1,,23.0
SHAVER Morgan - USA - North American Cup 3 - 2015 - Qualification 1,44.88,28,Women,,10.1,8.9,6.9,9.9,8.1,4.1,3.7,0,0,USA,0,0,,2015,2015-North American Cup 3,Qualification 1,,25.0
STOLTZNER Lane - USA - North American Cup 3 - 2015 - Final 1,69.23,6,Women,,13.5,13.6,11.1,14.3,15.3,5.9,5.8,0,0,USA,0,0,,2015,2015-North American Cup 3,Final 1,,30.0
JOHNSON Tess - USA - North American Cup 4 - 2015 - Final 1,69.91,12,Women,,13.5,13.0,13.0,13.6,13.4,8.0,8.6,0,0,USA,0,0,,2015,2015-North American Cup 4,Final 1,,20.0
KOENEN Connor - CAN - North American Cup 1 - 2015 - Qualification 1,47.25,35,Men,,7.9,8.0,5.5,8.3,10.3,7.0,6.9,0,0,CAN,0,0,,2015,2015-North American Cup 1,Qualification 1,,27.0
TULLY Troy - USA - North American Cup 1 - 2015 - Final 2,80.89,4,Men,,17.0,17.0,16.0,16.1,18.2,8.9,8.3,0,0,USA,0,0,,2015,2015-North American Cup 1,Final 2,,28.0
ANDRINGA Casey - USA - North American Cup 2 - 2015 - Qualification 1,33.79,44,Men,,7.0,6.6,6.6,5.5,6.2,7.9,8.0,1,0,USA,1,0,,2015,2015-North American Cup 2,Qualification 1,,25.0
KAPRONCZAI Julian - CAN - North American Cup 2 - 2015 - Qualification 1,63.29,34,Men,,13.8,13.6,15.2,14.7,13.1,7.0,7.1,0,0,CAN,0,0,,2015,2015-North American Cup 2,Qualification 1,,22.0
BERGERON Julie - CAN - North American Cup 2 - 2015 - Qualification 1,70.75,7,Women,,15.6,15.1,15.2,16.2,13.2,6.4,6.5,0,0,CAN,0,0,,2015,2015-North American Cup 2,Qualification 1,,24.0
SUGIMOTO Kosuke - JPN - North American Cup 2 - 2015 - Final 1,74.58,11,Men,,15.2,16.0,15.4,14.8,15.6,7.8,7.4,0,0,JPN,0,0,,2015,2015-North American Cup 2,Final 1,,26.0
LAMBERT Clare - CAN - North American Cup 2 - 2015 - Qualification 1,65.68,13,Women,,13.6,14.3,13.3,12.1,13.8,6.4,6.9,0,0,CAN,0,0,,2015,2015-North American Cup 2,Qualification 1,,26.0
GELINAS Marc Antoine - CAN - North American Cup 3 - 2015 - Qualification 1,65.68,23,Men,,11.1,13.1,14.5,13.2,13.8,6.3,6.2,0,0,CAN,0,0,,2015,2015-North American Cup 3,Qualification 1,,25.0
ZEMBA Bryan - USA - North American Cup 3 - 2015 - Qualification 1,63.32,29,Men,,11.3,11.6,10.3,13.3,14.6,6.6,6.8,0,0,USA,0,0,,2015,2015-North American Cup 3,Qualification 1,,29.0
MATHESON James - AUS - North American Cup 2 - 2015 - Qualification 1,79.8,2,Men,,16.8,17.1,16.7,17.4,17.8,7.8,6.8,0,0,AUS,0,0,,2015,2015-North American Cup 2,Qualification 1,,25.0
OSBORNE Morgan - USA - North American Cup 2 - 2015 - Qualification 1,63.46,32,Men,,12.4,13.5,12.6,13.9,13.5,5.4,4.8,0,0,USA,0,0,,2015,2015-North American Cup 2,Qualification 1,,23.0
GOSSELIN Pier Alexandre - CAN - North American Cup 4 - 2015 - Qualification 1,64.29,42,Men,,12.9,11.6,13.4,10.9,14.2,8.0,7.8,0,0,CAN,0,0,,2015,2015-North American Cup 4,Qualification 1,,23.0
COYNE Katie - USA - North American Cup 1 - 2015 - Qualification 1,28.95,37,Women,,3.5,4.0,6.0,4.1,4.2,5.8,4.9,0,0,USA,0,0,,2015,2015-North American Cup 1,Qualification 1,,21.0
SCHILD Morgan - USA - North American Cup 1 - 2015 - Final 1,83.96,1,Women,,17.3,18.1,16.5,18.0,17.5,7.8,8.2,0,0,USA,0,0,,2015,2015-North American Cup 1,Final 1,,23.0
KOBER Jordan - CAN - North American Cup 2 - 2015 - Qualification 1,72.32,14,Men,,14.6,15.9,16.6,15.4,15.1,6.4,6.1,0,0,CAN,0,0,,2015,2015-North American Cup 2,Qualification 1,,24.0
SCHILD Morgan - USA - North American Cup 2 - 2015 - Qualification 1,79.28,1,Women,,16.5,15.6,16.2,17.2,16.4,8.0,8.2,0,0,USA,0,0,,2015,2015-North American Cup 2,Qualification 1,,23.0
SCHWINGHAMER Mackenzie - CAN - North American Cup 2 - 2015 - Qualification 1,31.55,48,Women,,4.0,4.7,5.4,5.6,4.1,6.1,6.4,0,0,CAN,0,0,,2015,2015-North American Cup 2,Qualification 1,,21.0
KELLY Brenden - CAN - North American Cup 2 - 2015 - Final 1,79.02,4,Men,,16.2,16.4,16.9,16.0,16.5,8.4,8.0,0,0,CAN,0,0,,2015,2015-North American Cup 2,Final 1,,25.0
FRECHETTE Samuel - CAN - North American Cup 3 - 2015 - Qualification 1,68.1,20,Men,,14.4,14.2,13.3,13.3,13.2,5.9,6.6,0,0,CAN,0,0,,2015,2015-North American Cup 3,Qualification 1,,22.0
ROBERT Dominic - CAN - North American Cup 3 - 2015 - Qualification 1,56.67,41,Men,,12.1,11.4,12.5,9.5,8.5,6.4,6.3,0,0,CAN,0,0,,2015,2015-North American Cup 3,Qualification 1,,28.0
YAMAGUCHI Takuya - JPN - North American Cup 1 - 2015 - Final 1,72.41,11,Men,,12.4,14.6,17.3,16.3,14.7,5.9,6.0,0,0,JPN,0,0,,2015,2015-North American Cup 1,Final 1,,29.0
FOREHAND Savannah - USA - North American Cup 3 - 2015 - Qualification 1,45.73,26,Women,,11.5,10.0,9.6,8.6,9.6,4.1,3.8,0,0,USA,0,0,,2015,2015-North American Cup 3,Qualification 1,,22.0
HARTY Jack - USA - North American Cup 2 - 2015 - Qualification 1,45.73,42,Men,,5.6,7.9,9.7,8.0,8.0,6.3,6.1,0,0,USA,0,0,,2015,2015-North American Cup 2,Qualification 1,,24.0
OSBORNE Morgan - USA - North American Cup 3 - 2015 - Qualification 1,69.31,13,Men,,11.8,14.2,14.6,14.2,13.2,7.6,7.7,0,0,USA,0,0,,2015,2015-North American Cup 3,Qualification 1,,23.0
DZIEMIAN Nessa - USA - North American Cup 1 - 2015 - Qualification 1,73.76,5,Women,,16.9,14.1,16.5,16.1,15.6,6.4,6.9,0,0,USA,0,0,,2015,2015-North American Cup 1,Qualification 1,,26.0
SCHILD Morgan - USA - North American Cup 2 - 2015 - Final 2,79.84,1,Women,,16.7,16.0,15.7,16.1,15.9,8.1,8.8,0,0,USA,0,0,,2015,2015-North American Cup 2,Final 2,,23.0
PERRY Bruce - USA - North American Cup 3 - 2015 - Final 2,79.84,3,Men,,16.4,14.8,16.1,16.7,16.9,9.5,9.1,0,0,USA,0,0,,2015,2015-North American Cup 3,Final 2,,25.0
GAGNON Sofiane - CAN - North American Cup 4 - 2015 - Qualification 1,15.37,40,Women,,0.1,0.1,0.1,0.1,0.1,2.0,2.8,0,0,CAN,0,0,,2015,2015-North American Cup 4,Qualification 1,,21.0
HAMEL Christel - CAN - North American Cup 1 - 2015 - Qualification 1,58.2,26,Women,,15.3,11.0,11.1,12.4,13.7,5.6,5.8,0,0,CAN,0,0,,2015,2015-North American Cup 1,Qualification 1,,28.0
ASH Sophie - AUS - North American Cup 4 - 2015 - Qualification 1,55.76,29,Women,,9.2,7.8,9.0,11.1,12.2,6.5,5.7,0,0,AUS,0,0,,2015,2015-North American Cup 4,Qualification 1,,24.0
O CONNELL Elizabeth - USA - North American Cup 2 - 2015 - Qualification 1,61.62,22,Women,,11.6,13.0,12.0,11.8,12.4,6.1,6.1,0,0,USA,0,0,,2015,2015-North American Cup 2,Qualification 1,,24.0
ULSIFER Luke - CAN - North American Cup 2 - 2015 - Final 1,78.16,5,Men,,16.8,16.1,16.3,15.6,16.3,8.6,8.8,0,0,CAN,0,0,,2015,2015-North American Cup 2,Final 1,,27.0
SHAFFER Lulu - USA - North American Cup 3 - 2015 - Qualification 1,32.89,32,Women,,5.5,4.0,2.6,7.7,3.7,6.1,6.2,0,0,USA,0,0,,2015,2015-North American Cup 3,Qualification 1,,21.0
KARIOTIS Jack - USA - North American Cup 1 - 2015 - Qualification 1,74.27,21,Men,,16.1,16.5,17.0,16.3,16.2,7.8,7.7,0,0,USA,0,0,,2015,2015-North American Cup 1,Qualification 1,,23.0
ANDISON Robbie - CAN - North American Cup 4 - 2015 - Final 1,74.27,14,Men,,15.6,13.4,12.7,14.1,15.3,8.7,8.9,0,0,CAN,0,0,,2015,2015-North American Cup 4,Final 1,,23.0
PAULSEN Veronica - USA - North American Cup 2 - 2015 - Qualification 1,60.78,26,Women,,11.2,12.2,14.4,12.8,14.6,5.7,5.8,0,0,USA,0,0,,2015,2015-North American Cup 2,Qualification 1,,27.0
LAMBERT Clare - CAN - North American Cup 4 - 2015 - Final 2,69.94,5,Women,,12.9,13.9,12.9,11.2,11.6,8.7,8.4,0,0,CAN,0,0,,2015,2015-North American Cup 4,Final 2,,26.0
DZIEMIAN Nessa - USA - North American Cup 1 - 2015 - Final 1,77.0,2,Women,,16.2,15.9,15.6,15.8,14.0,7.2,7.4,0,0,USA,0,0,,2015,2015-North American Cup 1,Final 1,,26.0
PERRY Bruce - USA - North American Cup 1 - 2015 - Final 2,84.85,2,Men,,18.3,18.4,18.3,18.0,17.4,9.0,8.2,0,0,USA,0,0,,2015,2015-North American Cup 1,Final 2,,25.0
PAULSEN Veronica - USA - North American Cup 1 - 2015 - Qualification 1,59.86,22,Women,,14.1,10.0,12.5,14.0,13.8,6.1,6.0,0,0,USA,0,0,,2015,2015-North American Cup 1,Qualification 1,,27.0
CHAPMAN DAVIES Rohan - AUS - North American Cup 3 - 2015 - Qualification 1,69.25,14,Men,,13.9,15.7,13.4,13.8,15.2,7.3,7.0,0,0,AUS,0,0,,2015,2015-North American Cup 3,Qualification 1,,29.0
TULLY Troy - USA - North American Cup 4 - 2015 - Final 2,72.73,5,Men,,13.1,13.0,13.3,12.5,14.2,9.5,9.8,0,0,USA,0,0,,2015,2015-North American Cup 4,Final 2,,28.0
KOBER Jordan - CAN - North American Cup 2 - 2015 - Final 2,81.98,4,Men,,16.8,15.4,17.8,17.9,17.8,6.7,6.2,0,0,CAN,0,0,,2015,2015-North American Cup 2,Final 2,,24.0
DUFRESNE Gabriel - CAN - North American Cup 1 - 2015 - Qualification 1,56.1,32,Men,,10.0,10.4,9.5,12.3,4.5,6.6,6.1,0,0,CAN,0,0,,2015,2015-North American Cup 1,Qualification 1,,24.0
DYER Ryan - USA - North American Cup 1 - 2015 - Final 1,83.04,4,Men,,16.7,17.4,18.0,17.4,15.6,8.0,7.4,0,0,USA,0,0,,2015,2015-North American Cup 1,Final 1,,29.0
BOIVIN Joelle - CAN - North American Cup 2 - 2015 - Qualification 1,56.75,34,Women,,13.4,14.4,12.3,11.6,12.9,5.7,5.3,0,0,CAN,0,0,,2015,2015-North American Cup 2,Qualification 1,,24.0
CRESCIMANNO Sterling - USA - North American Cup 4 - 2015 - Qualification 1,15.23,54,Men,,3.7,5.3,1.3,2.1,0.1,4.0,4.0,0,0,USA,0,0,,2015,2015-North American Cup 4,Qualification 1,,28.0
DUMAIS Laurent - CAN - North American Cup 1 - 2015 - Qualification 1,82.83,2,Men,,18.2,17.3,17.8,17.4,18.0,9.4,9.0,0,0,CAN,0,0,,2015,2015-North American Cup 1,Qualification 1,,24.0
LAWSON Kelly - USA - North American Cup 1 - 2015 - Qualification 1,20.17,40,Women,,2.0,2.8,2.0,2.0,2.7,3.7,3.9,0,0,USA,0,0,,2015,2015-North American Cup 1,Qualification 1,,24.0
PARKER Madison - CAN - North American Cup 2 - 2015 - Qualification 1,51.16,41,Women,,10.0,11.3,11.4,9.4,9.8,5.7,5.4,0,0,CAN,0,0,,2015,2015-North American Cup 2,Qualification 1,,21.0
HEDRICK Joel - USA - North American Cup 2 - 2015 - Final 1,71.71,13,Men,,14.9,14.6,15.4,14.3,15.1,8.4,8.2,0,0,USA,0,0,,2015,2015-North American Cup 2,Final 1,,23.0
LAMBERT Clare - CAN - North American Cup 3 - 2015 - Final 1,67.94,7,Women,,12.8,14.2,13.7,11.9,11.3,6.5,7.0,0,0,CAN,0,0,,2015,2015-North American Cup 3,Final 1,,26.0
PERRY Bruce - USA - North American Cup 2 - 2015 - Qualification 1,67.94,22,Men,,12.6,13.8,14.8,13.5,14.2,6.4,6.0,0,0,USA,0,0,,2015,2015-North American Cup 2,Qualification 1,,25.0
HEWAT Aimee - CAN - North American Cup 1 - 2015 - Qualification 1,53.36,29,Women,,11.6,11.0,12.8,12.0,12.3,5.4,4.5,0,0,CAN,0,0,,2015,2015-North American Cup 1,Qualification 1,,24.0
LAMBERT Clare - CAN - North American Cup 1 - 2015 - Final 1,68.93,9,Women,,14.9,13.6,13.2,15.4,13.9,7.2,7.6,0,0,CAN,0,0,,2015,2015-North American Cup 1,Final 1,,26.0
HEDRICK Joel - USA - North American Cup 1 - 2015 - Qualification 1,74.4,20,Men,,15.5,15.1,15.7,15.7,11.9,8.0,7.4,0,0,USA,0,0,,2015,2015-North American Cup 1,Qualification 1,,23.0
CLEMENT Davis - CAN - North American Cup 4 - 2015 - Qualification 1,70.58,28,Men,,14.6,13.2,12.5,12.8,11.7,8.6,8.6,0,0,CAN,0,0,,2015,2015-North American Cup 4,Qualification 1,,22.0
CLEMENT Davis - CAN - North American Cup 1 - 2015 - Qualification 1,41.71,37,Men,,8.1,8.0,3.0,3.8,6.0,8.0,8.3,0,0,CAN,0,0,,2015,2015-North American Cup 1,Qualification 1,,22.0
SHIMKO Avital - USA - North American Cup 2 - 2015 - Qualification 1,64.82,14,Women,,12.6,14.8,13.1,13.3,14.1,5.7,5.2,0,0,USA,0,0,,2015,2015-North American Cup 2,Qualification 1,,24.0
KELLY Brenden - CAN - North American Cup 4 - 2015 - Qualification 1,71.53,23,Men,,13.7,13.7,14.6,13.4,13.6,8.2,7.9,0,0,CAN,0,0,,2015,2015-North American Cup 4,Qualification 1,,25.0
ROBINSON Cameron - USA - North American Cup 4 - 2015 - Qualification 1,55.93,45,Men,,9.8,11.3,12.1,10.2,8.4,7.0,6.5,0,0,USA,0,0,,2015,2015-North American Cup 4,Qualification 1,,21.0
O CONNELL Elizabeth - USA - North American Cup 3 - 2015 - Qualification 1,54.15,16,Women,,10.5,10.3,10.2,11.1,9.0,6.4,6.5,0,0,USA,0,0,,2015,2015-North American Cup 3,Qualification 1,,24.0
DUMAIS Laurent - CAN - North American Cup 2 - 2015 - Final 2,82.02,3,Men,,17.4,15.9,17.3,18.1,17.5,9.5,9.2,0,0,CAN,0,0,,2015,2015-North American Cup 2,Final 2,,24.0
LECLERC Myriam - CAN - North American Cup 4 - 2015 - Qualification 1,60.43,24,Women,,8.7,10.5,12.2,9.8,12.9,7.5,7.3,0,0,CAN,0,0,,2015,2015-North American Cup 4,Qualification 1,,27.0
GAGNON Alex Anne - CAN - North American Cup 3 - 2015 - Qualification 1,60.43,8,Women,,11.4,12.5,10.9,10.8,10.5,7.4,6.9,0,0,CAN,0,0,,2015,2015-North American Cup 3,Qualification 1,,25.0
CARROLL Robert - USA - North American Cup 1 - 2015 - Qualification 1,75.23,17,Men,,17.2,17.1,15.6,16.2,15.2,7.6,7.7,0,0,USA,0,0,,2015,2015-North American Cup 1,Qualification 1,,30.0
RAY Hallee - USA - North American Cup 2 - 2015 - Qualification 1,61.9,20,Women,,14.3,14.9,12.6,12.7,13.6,6.1,6.1,0,0,USA,0,0,,2015,2015-North American Cup 2,Qualification 1,,22.0
PORTELLO Ryan - CAN - North American Cup 2 - 2015 - Qualification 1,67.75,23,Men,,14.2,13.9,15.4,14.5,15.0,6.1,5.6,0,0,CAN,0,0,,2015,2015-North American Cup 2,Qualification 1,,23.0
CHUNLAUD Kerrian - CAN - North American Cup 3 - 2015 - Qualification 1,76.55,4,Men,,13.6,15.5,16.3,16.3,17.0,7.9,8.1,0,0,CAN,0,0,,2015,2015-North American Cup 3,Qualification 1,,27.0
CRESCIMANNO Sterling - USA - North American Cup 1 - 2015 - Final 1,58.39,13,Men,,11.4,11.5,11.6,10.3,11.8,6.4,5.7,0,0,USA,0,0,,2015,2015-North American Cup 1,Final 1,,28.0
HAMEL Christel - CAN - North American Cup 3 - 2015 - Qualification 1,63.64,4,Women,,11.2,10.9,13.7,13.8,13.4,7.0,6.8,0,0,CAN,0,0,,2015,2015-North American Cup 3,Qualification 1,,28.0
BOURRET Austin - USA - North American Cup 1 - 2015 - Final 1,83.22,3,Men,,18.0,18.4,18.1,18.2,17.2,8.0,8.2,0,0,USA,0,0,,2015,2015-North American Cup 1,Final 1,,29.0
TULLY Troy - USA - North American Cup 3 - 2015 - Final 2,56.91,6,Men,,8.6,10.5,10.7,9.8,11.6,5.5,5.8,0,0,USA,0,0,,2015,2015-North American Cup 3,Final 2,,28.0
BRUNELLE Catherine - CAN - North American Cup 4 - 2015 - Qualification 1,58.24,26,Women,,11.2,11.0,11.3,12.5,14.5,6.5,6.9,0,0,CAN,0,0,,2015,2015-North American Cup 4,Qualification 1,,23.0
TULLY Troy - USA - North American Cup 1 - 2015 - Qualification 1,81.99,3,Men,,16.9,18.4,18.2,17.7,17.1,8.0,7.6,0,0,USA,0,0,,2015,2015-North American Cup 1,Qualification 1,,28.0
GIACCIO Olivia - USA - North American Cup 1 - 2015 - Qualification 1,60.74,21,Women,,10.5,13.5,12.1,13.7,15.5,5.8,5.7,0,0,USA,0,0,,2015,2015-North American Cup 1,Qualification 1,,20.0
HIMBURY Madii - AUS - North American Cup 4 - 2015 - Final 1,71.24,10,Women,,12.2,14.4,13.1,13.5,14.3,8.2,7.0,0,0,AUS,0,0,,2015,2015-North American Cup 4,Final 1,,26.0
REILLY Trevor - USA - North American Cup 4 - 2015 - Qualification 1,71.24,25,Men,,14.1,15.2,13.9,11.3,14.8,7.5,8.3,0,0,USA,0,0,,2015,2015-North American Cup 4,Qualification 1,,24.0
CHALIFOUR Laurence - CAN - North American Cup 4 - 2015 - Qualification 1,57.42,27,Women,,11.8,10.4,11.1,10.8,11.9,4.2,4.0,0,0,CAN,0,0,,2015,2015-North American Cup 4,Qualification 1,,24.0
MARKLE Searik - CAN - North American Cup 1 - 2015 - Qualification 1,64.23,13,Women,,14.3,12.0,13.0,13.6,11.9,6.4,6.9,0,0,CAN,0,0,,2015,2015-North American Cup 1,Qualification 1,,23.0
SOLOMON Benni - USA - North American Cup 2 - 2015 - Qualification 1,59.64,37,Men,,11.8,11.6,11.6,12.4,12.0,6.1,6.0,0,0,USA,0,0,,2015,2015-North American Cup 2,Qualification 1,,23.0
CARROLL Robert - USA - North American Cup 4 - 2015 - Final 1,85.67,4,Men,,16.8,17.4,16.7,17.1,17.8,9.1,9.5,0,0,USA,0,0,,2015,2015-North American Cup 4,Final 1,,30.0
CRESCIMANNO Sterling - USA - North American Cup 2 - 2015 - Qualification 1,74.37,7,Men,,16.2,15.5,15.9,14.2,16.4,7.3,7.8,0,0,USA,0,0,,2015,2015-North American Cup 2,Qualification 1,,28.0
REILLY Trevor - USA - North American Cup 3 - 2015 - Qualification 1,64.93,26,Men,,13.1,13.2,14.2,12.1,14.7,5.8,5.3,0,0,USA,0,0,,2015,2015-North American Cup 3,Qualification 1,,24.0
OGIHARA Nagi - JPN - North American Cup 2 - 2015 - Qualification 1,44.22,46,Women,,7.8,10.2,8.3,6.7,8.5,5.8,5.7,0,0,JPN,0,0,,2015,2015-North American Cup 2,Qualification 1,,22.0
STOLTZNER Lane - USA - North American Cup 2 - 2015 - Final 1,71.62,6,Women,,14.6,14.6,13.0,13.5,14.8,7.6,7.8,0,0,USA,0,0,,2015,2015-North American Cup 2,Final 1,,30.0
ECKHOFF Lindsey - USA - North American Cup 1 - 2015 - Qualification 1,58.54,24,Women,,12.1,12.0,11.4,12.2,13.3,5.6,6.3,0,0,USA,0,0,,2015,2015-North American Cup 1,Qualification 1,,23.0
BERGERON Julie - CAN - North American Cup 1 - 2015 - Qualification 1,67.38,10,Women,,14.3,14.2,15.5,15.8,12.9,6.0,6.5,0,0,CAN,0,0,,2015,2015-North American Cup 1,Qualification 1,,24.0
PARK Anna - USA - North American Cup 1 - 2015 - Qualification 1,20.54,39,Women,,4.1,1.6,1.2,2.2,2.4,6.2,7.0,0,0,USA,0,0,,2015,2015-North American Cup 1,Qualification 1,,23.0
KOBER Joshua - CAN - North American Cup 3 - 2015 - Qualification 1,61.27,33,Men,,13.3,11.4,14.1,9.2,14.4,6.9,6.6,0,0,CAN,0,0,,2015,2015-North American Cup 3,Qualification 1,,26.0
KAUF Jaelin - USA - North American Cup 4 - 2015 - Final 2,45.92,6,Women,,2.3,2.9,5.9,6.3,5.5,8.4,8.5,1,0,USA,0,0,,2015,2015-North American Cup 4,Final 2,,24.0
LAWSON Kelly - USA - North American Cup 3 - 2015 - Qualification 1,58.62,10,Women,,11.0,12.5,12.3,13.2,11.3,4.6,3.8,0,0,USA,0,0,,2015,2015-North American Cup 3,Qualification 1,,24.0
ZAUMSEIL Kealey - USA - North American Cup 1 - 2015 - Final 1,75.4,3,Women,,16.4,15.4,15.5,15.7,16.8,7.8,7.6,0,0,USA,0,0,,2015,2015-North American Cup 1,Final 1,,24.0
BAILEY Hunter - USA - North American Cup 2 - 2015 - Qualification 1,61.77,35,Men,,12.6,10.4,13.0,11.2,12.9,6.4,5.9,0,0,USA,0,0,,2015,2015-North American Cup 2,Qualification 1,,24.0
BROWN Berkley - CAN - North American Cup 4 - 2015 - Qualification 1,44.29,34,Women,,6.9,5.5,7.6,10.0,6.4,5.0,4.5,0,0,CAN,0,0,,2015,2015-North American Cup 4,Qualification 1,,20.0
KOBER Jordan - CAN - North American Cup 4 - 2015 - Qualification 1,73.65,18,Men,,16.0,14.2,15.0,14.7,15.6,5.7,5.9,0,0,CAN,0,0,,2015,2015-North American Cup 4,Qualification 1,,24.0
LOWELL Jesse - USA - North American Cup 1 - 2015 - Qualification 1,67.31,28,Men,,13.7,15.4,15.9,14.1,12.2,7.4,7.2,0,0,USA,0,0,,2015,2015-North American Cup 1,Qualification 1,,24.0
