Athlete_Comp,Metric,Finish,Gender,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Round_Group,Season,Season_Comp,Round,Wind,Athlete_name
YANAGIMOTO Rino - JPN - World Cup 6 - 2019 - Qualification 1,23.99,23,Women,13.8,13.0,12.0,13.0,13.4,4.9,6.6,Qualification,2019,2019-World Cup 6,Qualification 1,0.0,YANAGIMOTO Rino - JPN
DUFOUR LAPOINTE Chloe - CAN - World Championships - 2019 - Qualification 2,62.07,3,Women,16.0,16.0,15.0,15.6,16.2,6.2,6.0,Qualification,2019,2019-World Championships,Qualification 2,0.0,DUFOUR LAPOINTE Chloe - CAN
GUAN Ziyan - CHN - World Cup 6 - 2019 - Qualification 1,24.53,22,Women,11.0,10.2,12.1,11.0,11.2,3.0,3.9,Qualification,2019,2019-World Cup 6,Qualification 1,0.0,GUAN Ziyan - CHN
JOHNSON Tess - USA - World Championships - 2019 - Final 1,66.11,12,Women,16.0,16.9,16.2,17.0,16.2,8.6,8.6,Finals,2019,2019-World Championships,Final 1,0.0,JOHNSON Tess - USA
GERKEN SCHOFIELD Makayla - GBR - World Championships - 2019 - Qualification 2,52.38,8,Women,13.6,14.2,14.4,15.3,14.5,4.7,4.8,Qualification,2019,2019-World Championships,Qualification 2,0.0,GERKEN SCHOFIELD Makayla - GBR
KAUF Jaelin - USA - World Cup 1 - 2019 - Final 1,77.26,4,Women,16.5,16.5,16.4,15.9,15.9,8.2,7.5,Finals,2019,2019-World Cup 1,Final 1,0.0,KAUF Jaelin - USA
GERKEN SCHOFIELD Makayla - GBR - World Championships - 2019 - Final 1,66.32,11,Women,15.1,16.5,14.8,16.0,15.2,5.8,5.5,Finals,2019,2019-World Championships,Final 1,0.0,GERKEN SCHOFIELD Makayla - GBR
PERVUSHINA Anastasiia - RUS - World Cup 1 - 2019 - Final 1,71.6,9,Women,15.8,15.4,15.7,16.1,16.0,7.4,7.7,Finals,2019,2019-World Cup 1,Final 1,0.0,PERVUSHINA Anastasiia - RUS
JENSON Alex - USA - World Cup 6 - 2019 - Qualification 1,65.44,12,Women,13.7,12.9,13.5,14.5,15.0,7.4,7.8,Qualification,2019,2019-World Cup 6,Qualification 1,0.0,JENSON Alex - USA
JENSON Alex - USA - World Cup 1 - 2019 - Final 1,32.36,13,Women,15.1,13.8,13.5,14.9,15.0,6.6,7.0,Finals,2019,2019-World Cup 1,Final 1,0.0,JENSON Alex - USA
WALLBERG Thea - SWE - World Cup 1 - 2019 - Qualification 2,62.47,14,Women,14.0,14.2,13.7,14.1,14.1,6.1,4.6,Qualification,2019,2019-World Cup 1,Qualification 2,0.0,WALLBERG Thea - SWE
SEO Jee Won - KOR - World Cup 5 - 2019 - Qualification 1,57.83,27,Women,14.6,13.7,14.4,13.8,13.7,4.1,4.8,Qualification,2019,2019-World Cup 5,Qualification 1,0.0,SEO Jee Won - KOR
SCHILD Morgan - USA - World Cup 4 - 2019 - Final 1,71.49,6,Women,15.2,16.5,15.2,15.8,15.6,7.0,7.0,Finals,2019,2019-World Cup 4,Final 1,0.0,SCHILD Morgan - USA
DZIEMIAN Nessa - USA - World Cup 6 - 2019 - Final 1,71.73,9,Women,14.6,15.4,15.7,15.8,15.7,7.6,8.2,Finals,2019,2019-World Cup 6,Final 1,0.0,DZIEMIAN Nessa - USA
GALYSHEVA Yulia - KAZ - World Championships - 2019 - Final 2,79.14,1,Women,16.1,17.2,16.0,16.6,16.7,7.5,7.3,Finals,2019,2019-World Championships,Final 2,0.0,GALYSHEVA Yulia - KAZ
HOSHINO Junko - JPN - World Cup 3 - 2019 - Qualification 1,72.11,8,Women,15.0,16.4,15.7,16.0,14.7,8.2,8.4,Qualification,2019,2019-World Cup 3,Qualification 1,0.0,HOSHINO Junko - JPN
MA Zhuoni - CHN - World Championships - 2019 - Qualification 1,4.63,31,Women,8.5,11.5,10.1,10.0,10.5,2.0,2.1,Qualification,2019,2019-World Championships,Qualification 1,0.0,MA Zhuoni - CHN
GAGNON Sofiane - CAN - World Cup 5 - 2019 - Qualification 1,67.77,13,Women,15.7,15.4,14.7,15.6,16.6,5.1,4.9,Qualification,2019,2019-World Cup 5,Qualification 1,0.0,GAGNON Sofiane - CAN
ANTHONY Jakara - AUS - World Cup 5 - 2019 - Final 1,72.53,4,Women,15.9,15.7,16.4,15.9,16.7,7.7,7.4,Finals,2019,2019-World Cup 5,Final 1,0.0,ANTHONY Jakara - AUS
PERVUSHINA Anastasiia - RUS - World Cup 2 - 2019 - Qualification 1,74.14,6,Women,16.8,16.5,15.5,16.8,15.9,8.3,8.0,Qualification,2019,2019-World Cup 2,Qualification 1,0.0,PERVUSHINA Anastasiia - RUS
DZIEMIAN Nessa - USA - World Cup 5 - 2019 - Qualification 1,71.29,7,Women,15.6,14.9,15.0,14.5,14.9,7.9,8.2,Qualification,2019,2019-World Cup 5,Qualification 1,0.0,DZIEMIAN Nessa - USA
HOSHINO Junko - JPN - World Cup 6 - 2019 - Final 1,71.41,10,Women,15.1,15.0,14.3,15.9,16.5,6.8,7.8,Finals,2019,2019-World Cup 6,Final 1,0.0,HOSHINO Junko - JPN
GUELI Claudia - AUS - World Cup 3 - 2019 - Final 1,62.43,14,Women,14.8,14.3,15.0,14.3,14.2,4.0,4.0,Finals,2019,2019-World Cup 3,Final 1,0.0,GUELI Claudia - AUS
DUFOUR LAPOINTE Justine - CAN - World Cup 3 - 2019 - Qualification 1,74.1,6,Women,16.5,16.4,16.2,16.3,16.0,7.6,8.4,Qualification,2019,2019-World Cup 3,Qualification 1,0.0,DUFOUR LAPOINTE Justine - CAN
LAZARENKO Viktoriia - RUS - World Cup 7 - 2019 - Qualification 1,75.46,7,Women,15.9,16.3,16.1,14.9,13.8,8.5,7.9,Qualification,2019,2019-World Cup 7,Qualification 1,0.0,LAZARENKO Viktoriia - RUS
KAUF Jaelin - USA - World Cup 6 - 2019 - Qualification 1,70.06,6,Women,14.5,13.4,15.5,14.9,15.3,8.5,8.1,Qualification,2019,2019-World Cup 6,Qualification 1,0.0,KAUF Jaelin - USA
HOSHINO Junko - JPN - World Cup 6 - 2019 - Qualification 1,68.75,7,Women,15.4,16.1,14.4,14.0,15.8,7.4,7.2,Qualification,2019,2019-World Cup 6,Qualification 1,0.0,HOSHINO Junko - JPN
GRASEMANN Laura - GER - World Cup 6 - 2019 - Qualification 1,53.59,19,Women,12.7,14.7,15.1,13.0,13.0,4.5,3.7,Qualification,2019,2019-World Cup 6,Qualification 1,0.0,GRASEMANN Laura - GER
DUFOUR LAPOINTE Chloe - CAN - World Cup 6 - 2019 - Qualification 1,67.72,10,Women,15.2,14.6,14.1,15.0,15.4,6.5,7.4,Qualification,2019,2019-World Cup 6,Qualification 1,0.0,DUFOUR LAPOINTE Chloe - CAN
ANTHONY Jakara - AUS - World Championships - 2019 - Final 1,79.58,1,Women,17.2,17.2,17.3,17.6,16.9,8.1,8.9,Finals,2019,2019-World Championships,Final 1,0.0,ANTHONY Jakara - AUS
DUFOUR LAPOINTE Justine - CAN - World Championships - 2019 - Qualification 1,69.81,3,Women,16.6,17.0,15.3,15.1,16.7,5.7,5.2,Qualification,2019,2019-World Championships,Qualification 1,0.0,DUFOUR LAPOINTE Justine - CAN
SMIRNOVA Anastasiia - RUS - World Cup 7 - 2019 - Final 1,71.36,12,Women,16.6,16.5,16.5,16.7,16.9,6.3,5.7,Finals,2019,2019-World Cup 7,Final 1,0.0,SMIRNOVA Anastasiia - RUS
JOHNSON Tess - USA - World Cup 3 - 2019 - Qualification 1,71.2,11,Women,16.0,15.3,16.0,16.7,16.3,7.7,7.6,Qualification,2019,2019-World Cup 3,Qualification 1,0.0,JOHNSON Tess - USA
SEO Jee Won - KOR - World Championships - 2019 - Qualification 1,30.79,23,Women,14.0,14.6,13.2,12.7,12.8,1.6,1.9,Qualification,2019,2019-World Championships,Qualification 1,0.0,SEO Jee Won - KOR
SEO Jung Hwa - KOR - World Cup 4 - 2019 - Qualification 1,55.79,28,Women,15.1,14.1,14.3,14.2,15.0,4.5,5.3,Qualification,2019,2019-World Cup 4,Qualification 1,0.0,SEO Jung Hwa - KOR
AMUNDSEN Aurora - NOR - World Cup 3 - 2019 - Qualification 1,45.61,29,Women,12.5,13.5,12.9,12.7,13.6,3.5,3.6,Qualification,2019,2019-World Cup 3,Qualification 1,0.0,AMUNDSEN Aurora - NOR
GASPARINI Nicole - SUI - World Cup 2 - 2019 - Qualification 1,50.45,22,Women,13.7,13.8,14.0,14.9,14.1,7.2,7.2,Qualification,2019,2019-World Cup 2,Qualification 1,0.0,GASPARINI Nicole - SUI
GRASEMANN Laura - GER - World Cup 2 - 2019 - Final 1,75.73,8,Women,16.8,16.9,16.1,16.2,16.1,6.2,6.7,Finals,2019,2019-World Cup 2,Final 1,0.0,GRASEMANN Laura - GER
ANTHONY Jakara - AUS - World Cup 5 - 2019 - Final 2,75.08,2,Women,16.0,15.6,16.3,16.4,16.2,8.2,7.2,Finals,2019,2019-World Cup 5,Final 2,0.0,ANTHONY Jakara - AUS
DZIEMIAN Nessa - USA - World Cup 7 - 2019 - Qualification 1,65.15,17,Women,15.8,15.5,15.7,14.8,14.8,6.7,6.6,Qualification,2019,2019-World Cup 7,Qualification 1,0.0,DZIEMIAN Nessa - USA
GIACCIO Olivia - USA - World Cup 7 - 2019 - Final 1,78.92,5,Women,16.1,16.3,15.9,16.0,16.5,7.8,7.7,Finals,2019,2019-World Cup 7,Final 1,0.0,GIACCIO Olivia - USA
KAUF Jaelin - USA - World Cup 1 - 2019 - Qualification 1,71.82,9,Women,16.1,15.8,16.6,14.8,14.5,7.0,7.2,Qualification,2019,2019-World Cup 1,Qualification 1,0.0,KAUF Jaelin - USA
HOSHINO Junko - JPN - World Championships - 2019 - Qualification 2,53.2,6,Women,12.1,13.0,14.7,12.3,13.6,6.4,5.9,Qualification,2019,2019-World Championships,Qualification 2,0.0,HOSHINO Junko - JPN
DUFOUR LAPOINTE Chloe - CAN - World Championships - 2019 - Final 1,70.13,7,Women,16.0,16.8,15.8,16.3,16.0,6.4,6.6,Finals,2019,2019-World Championships,Final 1,0.0,DUFOUR LAPOINTE Chloe - CAN
ANTHONY Jakara - AUS - World Cup 6 - 2019 - Qualification 1,73.13,3,Women,16.8,16.1,16.0,16.6,16.7,7.4,8.8,Qualification,2019,2019-World Cup 6,Qualification 1,0.0,ANTHONY Jakara - AUS
TOMITAKA Hinako - JPN - World Cup 4 - 2019 - Final 1,66.62,11,Women,14.9,15.8,15.0,14.9,14.7,6.2,6.8,Finals,2019,2019-World Cup 4,Final 1,0.0,TOMITAKA Hinako - JPN
WALLBERG Thea - SWE - World Cup 4 - 2019 - Qualification 1,62.96,20,Women,13.9,14.5,13.6,14.6,14.2,4.8,5.0,Qualification,2019,2019-World Cup 4,Qualification 1,0.0,WALLBERG Thea - SWE
WALLBERG Thea - SWE - World Cup 3 - 2019 - Qualification 1,60.46,23,Women,12.8,14.0,13.8,13.8,12.4,6.0,6.6,Qualification,2019,2019-World Cup 3,Qualification 1,0.0,WALLBERG Thea - SWE
HOSHINO Junko - JPN - World Cup 7 - 2019 - Final 2,75.81,4,Women,16.1,16.3,16.2,16.1,16.0,8.4,7.9,Finals,2019,2019-World Cup 7,Final 2,0.0,HOSHINO Junko - JPN
DUFOUR LAPOINTE Chloe - CAN - World Cup 1 - 2019 - Qualification 1,67.62,17,Women,15.7,15.2,14.7,14.6,14.5,8.0,7.8,Qualification,2019,2019-World Cup 1,Qualification 1,0.0,DUFOUR LAPOINTE Chloe - CAN
SMIRNOVA Anastasiia - RUS - World Cup 1 - 2019 - Final 1,22.53,14,Women,14.0,13.5,12.7,12.4,13.5,2.5,3.0,Finals,2019,2019-World Cup 1,Final 1,0.0,SMIRNOVA Anastasiia - RUS
ONEILL Taylah - AUS - World Championships - 2019 - Qualification 2,52.95,7,Women,14.0,13.8,13.0,13.7,13.8,5.8,5.3,Qualification,2019,2019-World Championships,Qualification 2,0.0,ONEILL Taylah - AUS
DUFOUR LAPOINTE Chloe - CAN - World Cup 5 - 2019 - Final 1,71.72,5,Women,15.7,16.3,14.9,14.9,16.0,6.5,7.8,Finals,2019,2019-World Cup 5,Final 1,0.0,DUFOUR LAPOINTE Chloe - CAN
SMIRNOVA Anastasiia - RUS - World Cup 2 - 2019 - Final 1,71.72,10,Women,15.8,15.8,15.5,15.8,15.7,8.2,8.1,Finals,2019,2019-World Cup 2,Final 1,0.0,SMIRNOVA Anastasiia - RUS
DZIEMIAN Nessa - USA - World Cup 6 - 2019 - Qualification 1,65.85,11,Women,13.7,13.1,14.3,15.4,15.7,7.5,7.8,Qualification,2019,2019-World Cup 6,Qualification 1,0.0,DZIEMIAN Nessa - USA
DUFOUR LAPOINTE Justine - CAN - World Cup 3 - 2019 - Final 2,73.43,5,Women,16.7,16.2,16.3,16.3,16.7,7.5,7.4,Finals,2019,2019-World Cup 3,Final 2,0.0,DUFOUR LAPOINTE Justine - CAN
JOHNSON Tess - USA - World Cup 7 - 2019 - Qualification 1,75.48,6,Women,16.4,16.0,16.7,16.5,16.7,7.9,8.4,Qualification,2019,2019-World Cup 7,Qualification 1,0.0,JOHNSON Tess - USA
DUFOUR LAPOINTE Justine - CAN - World Cup 5 - 2019 - Final 1,74.25,2,Women,16.3,15.8,15.2,15.5,16.4,7.9,7.8,Finals,2019,2019-World Cup 5,Final 1,0.0,DUFOUR LAPOINTE Justine - CAN
RAMSAUER Katharina - AUT - World Cup 3 - 2019 - Qualification 1,43.24,32,Women,14.0,11.8,12.8,11.5,9.5,7.2,6.7,Qualification,2019,2019-World Cup 3,Qualification 1,0.0,RAMSAUER Katharina - AUT
GULLACHSEN Kristine - NOR - World Cup 1 - 2019 - Qualification 2,66.21,13,Women,15.6,15.3,14.4,14.9,15.0,5.8,5.7,Qualification,2019,2019-World Cup 1,Qualification 2,0.0,GULLACHSEN Kristine - NOR
HOSHINO Junko - JPN - World Cup 4 - 2019 - Qualification 1,66.21,14,Women,14.3,13.0,14.6,14.3,14.5,6.2,6.8,Qualification,2019,2019-World Cup 4,Qualification 1,0.0,HOSHINO Junko - JPN
TOMITAKA Hinako - JPN - World Cup 2 - 2019 - Qualification 1,70.73,13,Women,16.6,16.5,16.0,15.8,15.3,6.0,5.4,Qualification,2019,2019-World Cup 2,Qualification 1,0.0,TOMITAKA Hinako - JPN
GAGNON Sofiane - CAN - World Championships - 2019 - Qualification 1,64.08,9,Women,14.6,16.0,14.9,15.2,15.2,4.3,4.9,Qualification,2019,2019-World Championships,Qualification 1,0.0,GAGNON Sofiane - CAN
ANTHONY Jakara - AUS - World Championships - 2019 - Qualification 1,75.8,1,Women,16.2,17.5,17.0,17.0,17.8,7.0,6.6,Qualification,2019,2019-World Championships,Qualification 1,0.0,ANTHONY Jakara - AUS
PARK Sung Youn - KOR - World Cup 5 - 2019 - Qualification 1,39.37,33,Women,12.8,11.7,13.0,12.7,10.2,4.3,5.3,Qualification,2019,2019-World Cup 5,Qualification 1,0.0,PARK Sung Youn - KOR
GIACCIO Olivia - USA - World Cup 2 - 2019 - Qualification 1,43.74,25,Women,15.5,15.8,15.8,16.0,15.6,8.7,8.4,Qualification,2019,2019-World Cup 2,Qualification 1,0.0,GIACCIO Olivia - USA
GULLACHSEN Kristine - NOR - World Cup 4 - 2019 - Qualification 1,56.72,26,Women,13.9,14.1,14.2,13.8,13.9,5.3,5.5,Qualification,2019,2019-World Cup 4,Qualification 1,0.0,GULLACHSEN Kristine - NOR
JOHNSON Tess - USA - World Cup 1 - 2019 - Final 1,77.94,3,Women,17.2,17.2,17.0,16.5,16.9,8.2,8.2,Finals,2019,2019-World Cup 1,Final 1,0.0,JOHNSON Tess - USA
WANG Jin - CHN - World Cup 4 - 2019 - Qualification 1,49.32,31,Women,13.4,14.7,12.1,13.2,12.8,4.2,4.6,Qualification,2019,2019-World Cup 4,Qualification 1,0.0,WANG Jin - CHN
DZIEMIAN Nessa - USA - World Cup 2 - 2019 - Final 1,75.79,7,Women,17.3,16.8,15.8,16.0,15.9,8.1,7.8,Finals,2019,2019-World Cup 2,Final 1,0.0,DZIEMIAN Nessa - USA
GALYSHEVA Yulia - KAZ - World Cup 1 - 2019 - Final 1,80.17,1,Women,16.4,16.8,16.8,17.4,17.0,8.2,8.4,Finals,2019,2019-World Cup 1,Final 1,0.0,GALYSHEVA Yulia - KAZ
MEILINGER Melanie - AUT - World Cup 2 - 2019 - Qualification 1,58.95,20,Women,14.0,15.0,13.8,14.3,13.6,8.6,8.1,Qualification,2019,2019-World Cup 2,Qualification 1,0.0,MEILINGER Melanie - AUT
COX Britteny - AUS - World Cup 4 - 2019 - Final 1,69.79,9,Women,15.3,16.3,15.3,15.6,15.2,7.4,7.5,Finals,2019,2019-World Cup 4,Final 1,0.0,COX Britteny - AUS
ASH Sophie - AUS - World Championships - 2019 - Qualification 1,49.18,17,Women,12.6,9.0,13.7,13.0,12.6,4.6,4.3,Qualification,2019,2019-World Championships,Qualification 1,0.0,ASH Sophie - AUS
ONEILL Taylah - AUS - World Cup 4 - 2019 - Qualification 1,60.9,21,Women,14.0,14.1,13.6,13.1,14.1,6.7,6.5,Qualification,2019,2019-World Cup 4,Qualification 1,0.0,ONEILL Taylah - AUS
GASPARINI Nicole - SUI - World Cup 3 - 2019 - Qualification 1,62.04,21,Women,14.1,15.2,15.2,14.9,14.9,4.0,4.8,Qualification,2019,2019-World Cup 3,Qualification 1,0.0,GASPARINI Nicole - SUI
KAUF Jaelin - USA - World Cup 3 - 2019 - Final 2,76.1,3,Women,16.5,16.4,16.3,16.5,16.3,7.6,7.2,Finals,2019,2019-World Cup 3,Final 2,0.0,KAUF Jaelin - USA
GIACCIO Olivia - USA - World Cup 6 - 2019 - Qualification 1,68.44,8,Women,15.0,14.9,14.3,15.4,16.0,7.0,7.3,Qualification,2019,2019-World Cup 6,Qualification 1,0.0,GIACCIO Olivia - USA
GRASEMANN Laura - GER - World Cup 3 - 2019 - Qualification 1,72.39,7,Women,15.1,15.5,15.6,16.6,15.6,7.2,7.9,Qualification,2019,2019-World Cup 3,Qualification 1,0.0,GRASEMANN Laura - GER
SMIRNOVA Anastasiia - RUS - World Cup 4 - 2019 - Final 1,61.79,13,Women,14.6,15.0,14.0,15.0,14.8,6.2,7.0,Finals,2019,2019-World Cup 4,Final 1,0.0,SMIRNOVA Anastasiia - RUS
GUAN Ziyan - CHN - World Cup 7 - 2019 - Qualification 1,55.23,18,Women,12.3,14.5,14.2,14.3,14.3,3.9,3.8,Qualification,2019,2019-World Cup 7,Qualification 1,0.0,GUAN Ziyan - CHN
KAUF Jaelin - USA - World Cup 4 - 2019 - Qualification 1,71.37,4,Women,16.0,16.2,15.3,15.4,16.7,6.6,7.0,Qualification,2019,2019-World Cup 4,Qualification 1,0.0,KAUF Jaelin - USA
GRASEMANN Laura - GER - World Championships - 2019 - Qualification 1,24.33,24,Women,14.1,14.0,14.1,14.2,15.8,6.2,6.1,Qualification,2019,2019-World Championships,Qualification 1,0.0,GRASEMANN Laura - GER
WALLBERG Thea - SWE - World Cup 1 - 2019 - Qualification 1,64.03,22,Women,14.1,12.8,13.0,14.6,14.0,6.4,5.2,Qualification,2019,2019-World Cup 1,Qualification 1,0.0,WALLBERG Thea - SWE
SOAR Hannah - USA - World Cup 7 - 2019 - Final 1,74.87,8,Women,16.3,16.1,16.2,16.1,17.0,6.7,7.3,Finals,2019,2019-World Cup 7,Final 1,0.0,SOAR Hannah - USA
GAGNON Sofiane - CAN - World Cup 1 - 2019 - Qualification 1,68.84,16,Women,15.7,15.8,16.4,14.9,15.9,7.7,7.3,Qualification,2019,2019-World Cup 1,Qualification 1,0.0,GAGNON Sofiane - CAN
WANG Jin - CHN - World Cup 5 - 2019 - Qualification 1,46.78,32,Women,13.3,13.0,12.0,12.3,11.5,3.7,2.9,Qualification,2019,2019-World Cup 5,Qualification 1,0.0,WANG Jin - CHN
AMRENOVA Ayaulym - KAZ - World Cup 6 - 2019 - Qualification 1,47.92,20,Women,12.9,12.9,12.8,11.5,11.0,6.3,5.8,Qualification,2019,2019-World Cup 6,Qualification 1,0.0,AMRENOVA Ayaulym - KAZ
DUFOUR LAPOINTE Justine - CAN - World Championships - 2019 - Final 2,71.25,5,Women,16.4,16.4,16.7,16.2,16.4,5.5,5.3,Finals,2019,2019-World Championships,Final 2,0.0,DUFOUR LAPOINTE Justine - CAN
COX Britteny - AUS - World Cup 2 - 2019 - Qualification 1,71.25,12,Women,16.0,15.8,16.7,16.2,16.2,6.7,7.1,Qualification,2019,2019-World Cup 2,Qualification 1,0.0,COX Britteny - AUS
KAUF Jaelin - USA - World Cup 4 - 2019 - Final 2,71.25,4,Women,15.0,15.8,15.2,15.4,15.2,8.3,8.2,Finals,2019,2019-World Cup 4,Final 2,0.0,KAUF Jaelin - USA
GERKEN SCHOFIELD Makayla - GBR - World Championships - 2019 - Qualification 1,55.36,14,Women,13.6,13.0,14.2,13.2,14.2,5.1,4.8,Qualification,2019,2019-World Championships,Qualification 1,0.0,GERKEN SCHOFIELD Makayla - GBR
LAFFONT Perrine - FRA - World Championships - 2019 - Final 1,78.31,2,Women,17.5,17.5,17.0,16.8,17.0,7.0,6.9,Finals,2019,2019-World Championships,Final 1,0.0,LAFFONT Perrine - FRA
DZIEMIAN Nessa - USA - World Championships - 2019 - Final 1,59.22,14,Women,15.8,15.8,15.2,15.9,16.1,6.2,6.2,Finals,2019,2019-World Championships,Final 1,0.0,DZIEMIAN Nessa - USA
GRASEMANN Laura - GER - World Cup 1 - 2019 - Qualification 1,69.92,13,Women,15.9,16.4,16.2,16.6,16.3,6.1,6.5,Qualification,2019,2019-World Cup 1,Qualification 1,0.0,GRASEMANN Laura - GER
KAUF Jaelin - USA - World Cup 5 - 2019 - Qualification 1,70.15,8,Women,15.9,15.7,15.7,15.7,17.4,6.7,7.4,Qualification,2019,2019-World Cup 5,Qualification 1,0.0,KAUF Jaelin - USA
LAFFONT Perrine - FRA - World Cup 4 - 2019 - Qualification 1,75.22,2,Women,15.0,16.5,16.9,16.3,16.4,7.0,7.6,Qualification,2019,2019-World Cup 4,Qualification 1,0.0,LAFFONT Perrine - FRA
GALYSHEVA Yulia - KAZ - World Cup 3 - 2019 - Final 2,79.1,1,Women,16.8,15.6,15.9,15.1,16.5,8.8,8.9,Finals,2019,2019-World Cup 3,Final 2,0.0,GALYSHEVA Yulia - KAZ
SEO Jung Hwa - KOR - World Cup 2 - 2019 - Qualification 1,71.56,10,Women,16.3,15.8,15.9,15.9,15.2,6.0,5.9,Qualification,2019,2019-World Cup 2,Qualification 1,0.0,SEO Jung Hwa - KOR
WANG Jin - CHN - World Cup 6 - 2019 - Qualification 1,23.49,24,Women,10.5,10.3,12.9,12.5,12.6,4.0,4.0,Qualification,2019,2019-World Cup 6,Qualification 1,0.0,WANG Jin - CHN
DUFOUR LAPOINTE Justine - CAN - World Cup 5 - 2019 - Qualification 1,72.22,6,Women,16.4,16.3,15.5,16.2,15.2,6.7,6.1,Qualification,2019,2019-World Cup 5,Qualification 1,0.0,DUFOUR LAPOINTE Justine - CAN
JOHNSON Tess - USA - World Cup 4 - 2019 - Final 2,72.22,3,Women,16.2,16.7,16.0,16.2,16.1,6.9,7.0,Finals,2019,2019-World Cup 4,Final 2,0.0,JOHNSON Tess - USA
GALYSHEVA Yulia - KAZ - World Championships - 2019 - Final 1,74.48,4,Women,16.4,17.2,15.7,16.0,16.0,7.2,7.1,Finals,2019,2019-World Championships,Final 1,0.0,GALYSHEVA Yulia - KAZ
WALLBERG Thea - SWE - World Cup 5 - 2019 - Qualification 1,62.32,21,Women,14.1,14.1,13.9,14.4,15.0,6.2,6.4,Qualification,2019,2019-World Cup 5,Qualification 1,0.0,WALLBERG Thea - SWE
SUMIYOSHI Kisara - JPN - World Cup 1 - 2019 - Qualification 1,73.74,4,Women,16.0,15.8,15.6,16.0,15.5,6.9,7.5,Qualification,2019,2019-World Cup 1,Qualification 1,0.0,SUMIYOSHI Kisara - JPN
KAUF Jaelin - USA - World Cup 2 - 2019 - Qualification 1,78.13,4,Women,16.8,16.5,16.7,17.4,16.8,6.8,7.7,Qualification,2019,2019-World Cup 2,Qualification 1,0.0,KAUF Jaelin - USA
GAGNON Sofiane - CAN - World Cup 4 - 2019 - Final 1,70.07,8,Women,14.5,15.5,14.8,15.6,14.8,8.1,7.8,Finals,2019,2019-World Cup 4,Final 1,0.0,GAGNON Sofiane - CAN
GALYSHEVA Yulia - KAZ - World Cup 2 - 2019 - Final 1,80.3,3,Women,16.2,16.2,16.7,17.5,17.1,7.9,8.0,Finals,2019,2019-World Cup 2,Final 1,0.0,GALYSHEVA Yulia - KAZ
MA Zhuoni - CHN - World Cup 6 - 2019 - Qualification 1,7.03,26,Women,10.5,8.5,8.5,11.0,10.0,3.9,3.8,Qualification,2019,2019-World Cup 6,Qualification 1,0.0,MA Zhuoni - CHN
SUMIYOSHI Kisara - JPN - World Championships - 2019 - Qualification 1,48.18,18,Women,17.2,16.0,16.0,16.2,15.8,4.2,4.1,Qualification,2019,2019-World Championships,Qualification 1,0.0,SUMIYOSHI Kisara - JPN
ONEILL Taylah - AUS - World Cup 1 - 2019 - Qualification 1,70.12,12,Women,14.9,15.8,15.3,15.1,16.0,7.0,6.8,Qualification,2019,2019-World Cup 1,Qualification 1,0.0,ONEILL Taylah - AUS
KAUF Jaelin - USA - World Cup 6 - 2019 - Final 2,75.82,5,Women,15.9,16.0,14.8,16.2,16.7,8.4,8.2,Finals,2019,2019-World Cup 6,Final 2,0.0,KAUF Jaelin - USA
SEO Jung Hwa - KOR - World Championships - 2019 - Qualification 1,64.9,7,Women,15.0,16.0,14.8,15.2,14.3,5.8,6.0,Qualification,2019,2019-World Championships,Qualification 1,0.0,SEO Jung Hwa - KOR
COX Britteny - AUS - World Cup 4 - 2019 - Qualification 1,66.54,12,Women,15.8,15.9,15.0,15.1,15.8,4.6,4.9,Qualification,2019,2019-World Cup 4,Qualification 1,0.0,COX Britteny - AUS
LAFFONT Perrine - FRA - World Cup 2 - 2019 - Final 1,79.85,4,Women,16.9,17.5,16.8,17.1,17.0,7.9,7.9,Finals,2019,2019-World Cup 2,Final 1,0.0,LAFFONT Perrine - FRA
TOMITAKA Hinako - JPN - World Cup 3 - 2019 - Qualification 1,71.64,10,Women,15.8,16.5,16.2,17.1,15.9,8.4,8.5,Qualification,2019,2019-World Cup 3,Qualification 1,0.0,TOMITAKA Hinako - JPN
DZIEMIAN Nessa - USA - World Cup 3 - 2019 - Final 1,31.9,16,Women,14.0,11.1,14.0,12.5,11.0,6.1,6.5,Finals,2019,2019-World Cup 3,Final 1,0.0,DZIEMIAN Nessa - USA
WANG Jin - CHN - World Cup 7 - 2019 - Qualification 1,49.9,22,Women,13.1,14.0,13.3,13.8,13.6,3.5,3.5,Qualification,2019,2019-World Cup 7,Qualification 1,0.0,WANG Jin - CHN
GAGNON Sofiane - CAN - World Cup 3 - 2019 - Final 1,67.98,13,Women,15.2,14.8,15.0,14.3,14.9,7.5,7.9,Finals,2019,2019-World Cup 3,Final 1,0.0,GAGNON Sofiane - CAN
GUELI Claudia - AUS - World Championships - 2019 - Qualification 1,51.57,15,Women,14.0,12.1,14.0,14.4,13.9,5.7,5.8,Qualification,2019,2019-World Championships,Qualification 1,0.0,GUELI Claudia - AUS
SUMIYOSHI Kisara - JPN - World Cup 4 - 2019 - Final 2,43.54,6,Women,16.0,17.0,16.1,16.4,16.5,7.8,7.6,Finals,2019,2019-World Cup 4,Final 2,0.0,SUMIYOSHI Kisara - JPN
